event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous
392979,1643,Eurogroup Meetings,2019-09-13 10:00:00,Euro Zone,EUR,Moderate Volatility Expected,,,
393081,758,Bank Loan Growth,2019-09-13 11:30:00,India,INR,Low Volatility Expected,10.2%,,11.6%
393082,1421,Deposit Growth,2019-09-13 11:30:00,India,INR,Low Volatility Expected,9.7%,,10.2%
393083,757,"FX Reserves, USD",2019-09-13 11:30:00,India,INR,Low Volatility Expected,429.61B,,428.60B
392310,876,Current Account (EUR) (Jul),2019-09-13 12:00:00,Poland,PLN,Low Volatility Expected,-814M,-295M,21M
392312,63,Core Retail Sales (MoM) (Aug),2019-09-13 12:30:00,United States,USD,High Volatility Expected,0.0%,0.1%,1.0%
392314,892,Export Price Index (MoM) (Aug),2019-09-13 12:30:00,United States,USD,Moderate Volatility Expected,-0.6%,-0.2%,0.2%
393084,1748,Export Price Index (YoY),2019-09-13 12:30:00,United States,USD,Low Volatility Expected,-1.4%,,-0.9%
393085,1747,Import Price Index (YoY),2019-09-13 12:30:00,United States,USD,Low Volatility Expected,-2.0%,,-1.8%
392315,153,Import Price Index (MoM) (Aug),2019-09-13 12:30:00,United States,USD,Moderate Volatility Expected,-0.5%,-0.4%,0.1%
392317,1506,Retail Control (MoM) (Aug),2019-09-13 12:30:00,United States,USD,Low Volatility Expected,0.3%,0.3%,0.9%
392316,1878,Retail Sales (YoY) (Aug),2019-09-13 12:30:00,United States,USD,Low Volatility Expected,4.10%,,3.45%
392311,256,Retail Sales (MoM) (Aug),2019-09-13 12:30:00,United States,USD,High Volatility Expected,0.4%,0.2%,0.8%
392313,1507,Retail Sales Ex Gas/Autos (MoM) (Aug),2019-09-13 12:30:00,United States,USD,Low Volatility Expected,0.1%,,0.9%
401914,976,Exports (USD),2019-09-13 12:30:00,India,INR,Low Volatility Expected,26.13B,,26.33B
401923,978,Imports (USD),2019-09-13 12:30:00,India,INR,Low Volatility Expected,39.58B,,39.76B
393450,765,IBC-Br Economic Activity (Jul),2019-09-13 12:30:00,Brazil,BRL,Low Volatility Expected,-0.16%,,0.30%
395012,433,Trade Balance,2019-09-13 13:15:00,India,INR,Low Volatility Expected,-13.45B,-13.60B,-13.43B
392343,29,Business Inventories (MoM) (Jul),2019-09-13 14:00:00,United States,USD,Moderate Volatility Expected,0.4%,0.3%,0.0%
392341,1568,Michigan 5-Year Inflation Expectations (Sep),2019-09-13 14:00:00,United States,USD,Low Volatility Expected,2.30%,,2.60%
392339,900,Michigan Consumer Expectations (Sep),2019-09-13 14:00:00,United States,USD,Moderate Volatility Expected,82.4,82.0,79.9
392337,320,Michigan Consumer Sentiment (Sep),2019-09-13 14:00:00,United States,USD,Moderate Volatility Expected,92.0,90.9,89.8
392338,901,Michigan Current Conditions (Sep),2019-09-13 14:00:00,United States,USD,Low Volatility Expected,106.9,107.0,105.3
392340,389,Michigan Inflation Expectations (Sep),2019-09-13 14:00:00,United States,USD,Low Volatility Expected,2.8%,,2.7%
392342,1887,Retail Inventories Ex Auto (Jul),2019-09-13 14:00:00,United States,USD,Moderate Volatility Expected,0.3%,,0.3%
392350,1394,Trade Balance YTD (USD) (Jul),2019-09-13 14:45:00,Ukraine,UAH,Moderate Volatility Expected,-4.9B,,-3.7B
391646,496,Industrial Production (YoY) (Jul),2019-09-13 15:00:00,Colombia,COP,Low Volatility Expected,3.5%,,-1.1%
392356,1284,Retail Sales (YoY) (Jul),2019-09-13 15:00:00,Colombia,COP,Low Volatility Expected,8.5%,,7.2%
393086,1652,U.S. Baker Hughes Oil Rig Count,2019-09-13 17:00:00,United States,USD,Moderate Volatility Expected,733,,738
393087,1810,U.S. Baker Hughes Total Rig Count,2019-09-13 17:00:00,United States,USD,Moderate Volatility Expected,886,,898
393096,1612,CFTC GBP speculative net positions,2019-09-13 19:30:00,United Kingdom,GBP,Moderate Volatility Expected,-92.2K,,-85.0K
393100,1821,CFTC Aluminium speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,-49.8K,,-49.1K
393101,1620,CFTC Copper speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,-41.2K,,-58.8K
393107,1813,CFTC Corn speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,-7.5K,,21.0K
393104,1653,CFTC Crude Oil speculative net positions,2019-09-13 19:30:00,United States,USD,Moderate Volatility Expected,428.2K,,384.2K
393102,1618,CFTC Gold speculative net positions,2019-09-13 19:30:00,United States,USD,Moderate Volatility Expected,269.7K,,300.5K
393094,1959,CFTC Nasdaq 100 speculative net positions,2019-09-13 19:30:00,United States,USD,Moderate Volatility Expected,26.9K,,24.5K
393105,1820,CFTC Natural Gas speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,-150.4K,,-170.9K
393092,1619,CFTC S&P 500 speculative net positions,2019-09-13 19:30:00,United States,USD,Moderate Volatility Expected,-16.4K,,12.3K
393103,1621,CFTC Silver speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,60.2K,,62.1K
393108,1811,CFTC Soybeans speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,-46.6K,,-25.0K
393106,1812,CFTC Wheat speculative net positions,2019-09-13 19:30:00,United States,USD,Low Volatility Expected,9.3K,,-0.1K
393098,1613,CFTC CAD speculative net positions,2019-09-13 19:30:00,Canada,CAD,Low Volatility Expected,11.5K,,5.3K
393093,1622,CFTC MXN speculative net positions,2019-09-13 19:30:00,Mexico,MXN,Low Volatility Expected,95.6K,,91.8K
393090,1617,CFTC CHF speculative net positions,2019-09-13 19:30:00,Switzerland,CHF,Low Volatility Expected,-2.9K,,-5.8K
393089,1615,CFTC AUD speculative net positions,2019-09-13 19:30:00,Australia,AUD,Moderate Volatility Expected,-53.0K,,-59.3K
393095,1814,CFTC BRL speculative net positions,2019-09-13 19:30:00,Brazil,BRL,Moderate Volatility Expected,-34.7K,,-10.9K
393088,1614,CFTC JPY speculative net positions,2019-09-13 19:30:00,Japan,JPY,Moderate Volatility Expected,32.6K,,27.7K
393097,1616,CFTC NZD speculative net positions,2019-09-13 19:30:00,New Zealand,NZD,Low Volatility Expected,-29.8K,,-30.7K
393091,1625,CFTC RUB speculative positions,2019-09-13 19:30:00,Russia,RUB,Moderate Volatility Expected,27.9K,,27.5K
393099,1611,CFTC EUR speculative net positions,2019-09-13 19:30:00,Euro Zone,EUR,Moderate Volatility Expected,-49.8K,,-49.1K
393545,1210,CPI (YoY) (Aug),2019-09-15 09:45:00,Oman,OMR,Low Volatility Expected,0.4%,,0.3%
392421,589,CPI (MoM) (Aug),2019-09-15 11:00:00,Israel,ILS,Moderate Volatility Expected,0.2%,0.2%,-0.3%
392420,880,CPI (YoY) (Aug),2019-09-15 11:00:00,Israel,ILS,Low Volatility Expected,0.6%,0.6%,0.5%
393365,265,Rightmove House Price Index (MoM),2019-09-15 23:00:00,United Kingdom,GBP,Low Volatility Expected,-0.2%,,-1.0%
286,,Malaysia - Malaysia Day,2019-09-16 00:00:00,Malaysia,MYR,Holiday,,,
87,,Japan - Respect for the Aged Day,2019-09-16 00:00:00,Japan,JPY,Holiday,,,
173,,Mexico - Independence Day,2019-09-16 00:00:00,Mexico,MXN,Holiday,,,
393555,1316,Exports (YoY) (Aug),2019-09-16 02:00:00,South Korea,KRW,Low Volatility Expected,-13.8%,,-13.6%
393554,1291,Imports (YoY) (Aug),2019-09-16 02:00:00,South Korea,KRW,Low Volatility Expected,-4.2%,,-4.2%
393553,470,Trade Balance (Aug),2019-09-16 02:00:00,South Korea,KRW,Low Volatility Expected,1.65B,,1.72B
392427,460,Fixed Asset Investment (YoY) (Aug),2019-09-16 02:00:00,China,CNY,Moderate Volatility Expected,5.5%,5.6%,5.7%
392424,462,Industrial Production (YoY) (Aug),2019-09-16 02:00:00,China,CNY,High Volatility Expected,4.4%,5.2%,4.8%
392423,1916,Chinese Industrial Production YTD  (YoY) (Aug),2019-09-16 02:00:00,China,CNY,Moderate Volatility Expected,5.6%,,5.8%
392425,465,Retail Sales (YoY) (Aug),2019-09-16 02:00:00,China,CNY,Low Volatility Expected,7.5%,7.9%,7.6%
392426,1918,Chinese Retail Sales YTD  (YoY) (Aug),2019-09-16 02:00:00,China,CNY,Low Volatility Expected,8.21%,,8.32%
393366,1793,Chinese Unemployment Rate,2019-09-16 02:00:00,China,CNY,Moderate Volatility Expected,5.2%,,5.3%
392419,1092,Export Growth (YoY) (Aug),2019-09-16 04:00:00,Indonesia,IDR,Low Volatility Expected,-9.99%,-6.00%,-5.12%
392417,1097,Import Growth (YoY) (Aug),2019-09-16 04:00:00,Indonesia,IDR,Low Volatility Expected,-15.60%,-12.90%,-15.21%
392418,504,Trade Balance (Aug),2019-09-16 04:00:00,Indonesia,IDR,Moderate Volatility Expected,0.08B,0.19B,-0.06B
392429,641,Trade Balance (Aug),2019-09-16 06:00:00,Norway,NOK,Low Volatility Expected,6.7B,,6.5B
392431,982,WPI Food (YoY) (Aug),2019-09-16 06:30:00,India,INR,Low Volatility Expected,7.67%,,6.15%
392433,981,WPI Fuel (YoY) (Aug),2019-09-16 06:30:00,India,INR,Low Volatility Expected,-4.00%,,-3.64%
392434,564,WPI Inflation (YoY) (Aug),2019-09-16 06:30:00,India,INR,Moderate Volatility Expected,1.08%,1.04%,1.08%
392432,983,WPI Manufacturing Inflation (YoY) (Aug),2019-09-16 06:30:00,India,INR,Low Volatility Expected,0.00%,,0.34%
393548,1702,ECB's Coeure Speaks,2019-09-16 06:45:00,Euro Zone,EUR,Moderate Volatility Expected,,,
392435,1278,PPI (YoY) (Aug),2019-09-16 07:00:00,Czech Republic,CZK,Low Volatility Expected,2.1%,1.9%,2.1%
392437,1277,PPI (MoM) (Aug),2019-09-16 07:00:00,Czech Republic,CZK,Low Volatility Expected,0.1%,-0.1%,-0.1%
392436,614,Quarterly 3-month Jobless Average (Jun),2019-09-16 07:00:00,Turkey,TRY,Moderate Volatility Expected,13.0%,,12.8%
393452,1848,Turkish Retail Sales (YoY),2019-09-16 07:00:00,Turkey,TRY,Moderate Volatility Expected,-3.7%,,-1.2%
393451,1847,Turkish Retail Sales (MoM),2019-09-16 07:00:00,Turkey,TRY,Moderate Volatility Expected,-1.5%,,2.3%
392442,178,Italian CPI (MoM) (Aug),2019-09-16 08:00:00,Italy,EUR,Moderate Volatility Expected,0.4%,0.5%,0.5%
392443,748,Italian CPI (YoY) (Aug),2019-09-16 08:00:00,Italy,EUR,Low Volatility Expected,0.4%,0.5%,0.5%
392444,1926,Italian CPI Ex Tobacco (MoM) (Aug),2019-09-16 08:00:00,Italy,EUR,Low Volatility Expected,0.3%,,0.2%
392440,947,Italian HICP (YoY) (Aug),2019-09-16 08:00:00,Italy,EUR,Low Volatility Expected,0.5%,0.5%,0.5%
392441,946,Italian HICP (MoM) (Aug),2019-09-16 08:00:00,Italy,EUR,Low Volatility Expected,0.0%,-1.7%,-1.8%
392445,869,Budget balance (Aug),2019-09-16 08:00:00,Turkey,TRY,Moderate Volatility Expected,0.58B,,9.90B
393454,590,GDP Annualized (QoQ) (Q2),2019-09-16 10:00:00,Israel,ILS,Moderate Volatility Expected,1.0%,,4.6%
392447,1903,Reserve Assets Total (Aug),2019-09-16 10:00:00,Euro Zone,EUR,Low Volatility Expected,836.50B,,797.87B
393455,1784,BCB Focus Market Readout,2019-09-16 11:25:00,Brazil,BRL,Moderate Volatility Expected,,,
392449,1222,Core CPI (YoY) (Aug),2019-09-16 12:00:00,Poland,PLN,Low Volatility Expected,2.2%,2.1%,2.2%
379309,1833,CBR Monetary Policy Meeting Minutes,2019-09-16 12:00:00,Russia,RUB,Moderate Volatility Expected,,,
392452,323,NY Empire State Manufacturing Index (Sep),2019-09-16 12:30:00,United States,USD,Moderate Volatility Expected,2.00,4.00,4.80
392451,109,Foreign Securities Purchases (Jul),2019-09-16 12:30:00,Canada,CAD,Moderate Volatility Expected,-1.17B,,-4.06B
392450,1028,Foreign Securities Purchases by Canadians (Jul),2019-09-16 12:30:00,Canada,CAD,Low Volatility Expected,12.45B,,6.61B
393475,685,French 12-Month BTF Auction,2019-09-16 13:00:00,France,EUR,Low Volatility Expected,-0.624%,,-0.729%
393473,683,French 3-Month BTF Auction,2019-09-16 13:00:00,France,EUR,Low Volatility Expected,-0.573%,,-0.609%
393474,684,French 6-Month BTF Auction,2019-09-16 13:00:00,France,EUR,Low Volatility Expected,-0.624%,,-0.699%
393476,553,Industrial Production (YoY),2019-09-16 13:00:00,Russia,RUB,Low Volatility Expected,2.9%,,2.8%
393397,568,3-Month Bill Auction,2019-09-16 15:30:00,United States,USD,Low Volatility Expected,1.945%,,1.920%
393398,679,6-Month Bill Auction,2019-09-16 15:30:00,United States,USD,Low Volatility Expected,1.870%,,1.825%
393248,357,Westpac Consumer Sentiment (Q3),2019-09-16 21:00:00,New Zealand,NZD,Moderate Volatility Expected,103.1,,103.5
393478,515,GDP (YoY),2019-09-16 22:00:00,Peru,PEN,Low Volatility Expected,3.28%,,2.62%
393424,516,Unemployment Rate,2019-09-16 22:00:00,Peru,PEN,Low Volatility Expected,5.8%,,6.0%
329,,Israel - Election Day,2019-09-17 00:00:00,Israel,ILS,Holiday,,,
216,,Chile - National Day - Early close at 13:30,2019-09-17 00:00:00,Chile,CLP,Holiday,,,
392456,1383,Non-Oil Exports (YoY) (Aug),2019-09-17 00:30:00,Singapore,SGD,Low Volatility Expected,-8.90%,-12.20%,-11.40%
392455,1382,Non-Oil Exports (MoM) (Aug),2019-09-17 00:30:00,Singapore,SGD,Low Volatility Expected,6.70%,2.50%,3.50%
393480,510,Trade Balance,2019-09-17 00:30:00,Singapore,SGD,Low Volatility Expected,3.790B,,2.830B
392458,147,House Price Index (QoQ) (Q2),2019-09-17 01:30:00,Australia,AUD,Moderate Volatility Expected,-0.7%,-1.0%,-3.0%
382876,391,RBA Meeting Minutes,2019-09-17 01:30:00,Australia,AUD,High Volatility Expected,,,
392457,752,House Prices (YoY) (Aug),2019-09-17 01:30:00,China,CNY,Low Volatility Expected,8.8%,,9.7%
390185,1407,RBNZ Offshore Holdings (Aug),2019-09-17 03:00:00,New Zealand,NZD,Low Volatility Expected,50.40%,,50.50%
393367,1691,SECO Economic Forecasts,2019-09-17 05:45:00,Switzerland,CHF,Low Volatility Expected,,,
392459,627,Unemployment Rate (Aug),2019-09-17 07:30:00,Sweden,SEK,Low Volatility Expected,7.1%,,6.9%
393453,1209,CPI (YoY),2019-09-17 08:00:00,Nigeria,NGN,Low Volatility Expected,11.02%,,11.08%
393578,1554,Food Inflation (YoY),2019-09-17 08:00:00,Nigeria,NGN,Low Volatility Expected,13.17%,,13.39%
392462,776,Unemployment Rate (Aug),2019-09-17 08:30:00,Hong Kong,HKD,Low Volatility Expected,2.9%,,2.9%
393481,701,Spanish 3-Month Letras Auction,2019-09-17 08:40:00,Spain,EUR,Low Volatility Expected,-0.566%,,-0.528%
392464,1036,German ZEW Current Conditions (Sep),2019-09-17 09:00:00,Germany,EUR,Moderate Volatility Expected,-19.9,-15.0,-13.5
392465,144,German ZEW Economic Sentiment (Sep),2019-09-17 09:00:00,Germany,EUR,High Volatility Expected,-22.5,-38.0,-44.1
392463,310,ZEW Economic Sentiment (Sep),2019-09-17 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,-22.4,-37.4,-43.6
393625,884,M1 Money Supply (YoY) (Jul),2019-09-17 10:00:00,Israel,ILS,Moderate Volatility Expected,6.3%,,7.5%
393488,1100,Car Sales (YoY),2019-09-17 11:00:00,Indonesia,IDR,Low Volatility Expected,-11.50%,,-17.10%
392468,207,Manufacturing Sales (MoM) (Jul),2019-09-17 12:30:00,Canada,CAD,Moderate Volatility Expected,-1.3%,-0.3%,-1.4%
393325,911,Redbook (YoY),2019-09-17 12:55:00,United States,USD,Low Volatility Expected,5.4%,,6.4%
393326,655,Redbook (MoM),2019-09-17 12:55:00,United States,USD,Low Volatility Expected,-0.9%,,-0.4%
393483,972,PPI (YoY),2019-09-17 13:00:00,Russia,RUB,Low Volatility Expected,0.3%,,1.1%
393482,971,PPI (MoM),2019-09-17 13:00:00,Russia,RUB,Low Volatility Expected,-0.6%,,-2.7%
392471,31,Capacity Utilization Rate (Aug),2019-09-17 13:15:00,United States,USD,Low Volatility Expected,77.9%,77.6%,77.5%
392472,161,Industrial Production (MoM) (Aug),2019-09-17 13:15:00,United States,USD,Moderate Volatility Expected,0.6%,0.2%,-0.1%
392469,1755,Industrial Production (YoY) (Aug),2019-09-17 13:15:00,United States,USD,Moderate Volatility Expected,0.36%,,0.52%
392470,1307,Manufacturing Production (MoM) (Aug),2019-09-17 13:15:00,United States,USD,Low Volatility Expected,0.5%,0.2%,-0.4%
392476,218,NAHB Housing Market Index (Sep),2019-09-17 14:00:00,United States,USD,Low Volatility Expected,68,66,67
393369,1654,GlobalDairyTrade Price Index,2019-09-17 14:30:00,New Zealand,NZD,Moderate Volatility Expected,2.0%,,-0.4%
392446,1124,CPI (YoY),2019-09-17 14:30:00,Qatar,QAR,Low Volatility Expected,0.00%,,-0.60%
393439,1702,ECB's Coeure Speaks,2019-09-17 17:10:00,Euro Zone,EUR,Moderate Volatility Expected,,,
392479,654,"US Foreign Buying, T-bonds (Jul)",2019-09-17 20:00:00,United States,USD,Low Volatility Expected,11.00B,,-7.70B
392478,663,Overall Net Capital Flow (Jul),2019-09-17 20:00:00,United States,USD,Low Volatility Expected,43.80B,,21.00B
392480,283,TIC Net Long-Term Transactions (Jul),2019-09-17 20:00:00,United States,USD,Moderate Volatility Expected,84.3B,,100.6B
392477,903,TIC Net Long-Term Transactions including Swaps (Jul),2019-09-17 20:00:00,United States,USD,Low Volatility Expected,62.30B,,80.90B
393484,656,API Weekly Crude Oil Stock,2019-09-17 20:30:00,United States,USD,Moderate Volatility Expected,0.592M,,-7.200M
392482,1114,Export Price Index (YoY) (Aug),2019-09-17 21:00:00,South Korea,KRW,Low Volatility Expected,-3.9%,-6.3%,-5.4%
392481,1115,Import Price Index (YoY) (Aug),2019-09-17 21:00:00,South Korea,KRW,Low Volatility Expected,0.0%,1.0%,-1.1%
392484,82,Current Account (QoQ) (Q2),2019-09-17 22:45:00,New Zealand,NZD,Moderate Volatility Expected,-1.11B,-1.12B,0.68B
392483,1177,Current Account (YoY) (Q2),2019-09-17 22:45:00,New Zealand,NZD,Moderate Volatility Expected,-10.23B,-10.12B,-10.62B
392485,1350,Current Account % of GDP (Q2),2019-09-17 22:45:00,New Zealand,NZD,Low Volatility Expected,-3.40%,-3.40%,-3.60%
392487,995,Exports (YoY) (Aug),2019-09-17 23:50:00,Japan,JPY,Moderate Volatility Expected,-8.2%,-10.9%,-1.5%
392486,996,Imports (YoY) (Aug),2019-09-17 23:50:00,Japan,JPY,Low Volatility Expected,-12.0%,-11.2%,-1.2%
392488,1005,Trade Balance (Aug),2019-09-17 23:50:00,Japan,JPY,Moderate Volatility Expected,-136.3B,-355.9B,-250.7B
173,,Chile - Independence Day,2019-09-18 00:00:00,Chile,CLP,Holiday,,,
393370,308,MI Leading Index (MoM),2019-09-18 00:30:00,Australia,AUD,Low Volatility Expected,-0.3%,,0.1%
392494,1932,Car Registration (YoY) (Jul),2019-09-18 06:00:00,United Kingdom,GBP,Low Volatility Expected,-1.6%,,-4.9%
392493,1931,Car Registration (MoM) (Jul),2019-09-18 06:00:00,United Kingdom,GBP,Low Volatility Expected,-41.1%,,21.6%
392495,1922,Italian Car Registration (MoM) (Jul),2019-09-18 06:00:00,Italy,EUR,Low Volatility Expected,-41.9%,,-13.0%
392496,1923,Italian Car Registration (YoY) (Jul),2019-09-18 06:00:00,Italy,EUR,Low Volatility Expected,-3.1%,,-2.1%
392489,1891,German Car Registration (MoM) (Jul),2019-09-18 06:00:00,Germany,EUR,Low Volatility Expected,-5.7%,,-2.3%
392490,1892,German Car Registration (YoY) (Jul),2019-09-18 06:00:00,Germany,EUR,Low Volatility Expected,-0.8%,,-4.7%
392492,1928,French Car Registration (YoY) (Jul),2019-09-18 06:00:00,France,EUR,Low Volatility Expected,-14.1%,,-8.4%
392491,1927,French Car Registration (MoM) (Jul),2019-09-18 06:00:00,France,EUR,Low Volatility Expected,-24.9%,,19.1%
392499,1543,Austrian HICP (YoY) (Aug),2019-09-18 07:00:00,Austria,EUR,Low Volatility Expected,1.4%,,1.4%
392500,1542,Austrian HICP (MoM) (Aug),2019-09-18 07:00:00,Austria,EUR,Low Volatility Expected,0.1%,,-0.8%
392498,1576,Slovak EU Normalized CPI (YoY) (Aug),2019-09-18 07:00:00,Slovakia,EUR,Low Volatility Expected,3.00%,3.00%,3.00%
392497,1575,Slovak EU Normalized CPI (MoM) (Aug),2019-09-18 07:00:00,Slovakia,EUR,Low Volatility Expected,0.20%,0.20%,0.10%
392654,950,Italian Industrial New Orders (YoY) (Jul),2019-09-18 08:00:00,Italy,EUR,Low Volatility Expected,-1.0%,-2.6%,-4.9%
392653,547,Italian Industrial New Orders (MoM) (Jul),2019-09-18 08:00:00,Italy,EUR,Low Volatility Expected,-2.9%,1.9%,-1.0%
392655,783,Italian Industrial Sales (MoM) (Jul),2019-09-18 08:00:00,Italy,EUR,Low Volatility Expected,-0.50%,0.20%,-0.70%
392656,1174,Italian Industrial Sales (YoY) (Jul),2019-09-18 08:00:00,Italy,EUR,Low Volatility Expected,-0.60%,-1.50%,-0.80%
392509,875,Corp. Sector Wages (YoY) (Aug),2019-09-18 08:00:00,Poland,PLN,Low Volatility Expected,6.8%,6.7%,7.4%
392504,1525,Employment Growth (YoY) (Aug),2019-09-18 08:00:00,Poland,PLN,Low Volatility Expected,2.6%,2.7%,2.7%
392506,1223,Core CPI (MoM) (Aug),2019-09-18 08:00:00,South Africa,ZAR,Moderate Volatility Expected,0.1%,0.1%,0.4%
392508,1224,Core CPI (YoY) (Aug),2019-09-18 08:00:00,South Africa,ZAR,Low Volatility Expected,4.3%,4.2%,4.2%
392507,1182,CPI (YoY) (Aug),2019-09-18 08:00:00,South Africa,ZAR,Low Volatility Expected,4.3%,4.2%,4.0%
392505,599,CPI (MoM) (Aug),2019-09-18 08:00:00,South Africa,ZAR,Moderate Volatility Expected,0.3%,0.2%,0.4%
392521,1935,Core CPI MoM (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,0.4%,0.7%,0.1%
392522,55,Core CPI (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,1.5%,1.8%,1.9%
392513,852,Core PPI Output (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,2.0%,2.0%,2.0%
392512,851,Core PPI Output (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,0.2%,0.2%,0.4%
392520,854,Core RPI (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,0.8%,,0.0%
392523,855,Core RPI (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,2.6%,,2.7%
392519,67,CPI (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,High Volatility Expected,1.7%,1.8%,2.1%
392518,727,CPI (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,0.4%,0.5%,0.0%
392525,1933,"CPI, n.s.a (Aug)",2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,108.38,,107.95
393640,313,House Price Index (YoY),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,0.7%,,0.9%
392514,242,PPI Input (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,-0.1%,-0.4%,0.6%
392515,729,PPI Input (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,-0.8%,-0.5%,0.9%
392524,246,PPI Output (MoM) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,-0.1%,0.1%,0.3%
392511,730,PPI Output (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,1.6%,1.7%,1.9%
392517,267,RPI (YoY) (Aug),2019-09-18 08:30:00,United Kingdom,GBP,Low Volatility Expected,2.6%,2.5%,2.8%
