event_id,event_type_id,event_name,time,country,currency,impact,actual,forecast,previous,urls,title
406095,1496.0,Mining Production,2020-05-19 09:30:00,South Africa,ZAR,Low Volatility Expected,,1.3%,7.5%,mining-production-1496,Mining Production
406096,1306.0,Manufacturing Production,2020-05-19 11:00:00,South Africa,ZAR,Low Volatility Expected,,-0.9%,2.5%,manufacturing-production-1306,Manufacturing Production
406100,885.0,Building Permits,2020-05-19 12:30:00,United States,USD,Moderate Volatility Expected,,,-7.0%,building-permits-885,Building Permits
406101,25.0,Building Permits,2020-05-19 12:30:00,United States,USD,High Volatility Expected,,1.100M,1.350M,building-permits-25,Building Permits
406098,898.0,Housing Starts,2020-05-19 12:30:00,United States,USD,Moderate Volatility Expected,,,-22.3%,housing-starts-898,Housing Starts
406099,151.0,Housing Starts,2020-05-19 12:30:00,United States,USD,Moderate Volatility Expected,,0.986M,1.216M,housing-starts-151,Housing Starts
407050,655.0,Redbook,2020-05-19 12:55:00,United States,USD,Low Volatility Expected,,,-1.5%,redbook-655,Redbook
407049,911.0,Redbook,2020-05-19 12:55:00,United States,USD,Low Volatility Expected,,,-7.5%,redbook-911,Redbook
406102,970.0,GDP Quarterly,2020-05-19 13:00:00,Russia,RUB,Moderate Volatility Expected,,1.9%,1.5%,gdp-quarterly-970,Gross Domestic Product (GDP) Quarterly
406979,110.0,FPI,2020-05-19 22:45:00,New Zealand,NZD,Low Volatility Expected,,,0.7%,fpi-110,Food Price Index (FPI)
406203,1509.0,Reuters Tankan Index,2020-05-19 23:00:00,Japan,JPY,Low Volatility Expected,,,-30,reuters-tankan-index-1509,Index
406109,60.0,Core Machinery Orders,2020-05-19 23:50:00,Japan,JPY,Low Volatility Expected,,,2.3%,core-machinery-orders-60, Machinery Orders
406108,1003.0,Core Machinery Orders,2020-05-19 23:50:00,Japan,JPY,Low Volatility Expected,,-2.9%,-2.4%,core-machinery-orders-1003, Machinery Orders
406887,1338.0,Balance of Payments,2020-05-20 03:00:00,Indonesia,IDR,Low Volatility Expected,,,4.3B,balance-of-payments-1338,Balance of Payments (EUR)
406888,1348.0,Current Account % of GDP,2020-05-20 03:00:00,Indonesia,IDR,Low Volatility Expected,,,-2.84%,current-account-%-of-gdp-1348,Current Account % of Gross Domestic Product (GDP)
406110,1101.0,CPI,2020-05-20 04:00:00,Malaysia,MYR,Moderate Volatility Expected,,-0.1%,-0.2%,cpi-1101,Consumer Price Index (CPI)
406113,818.0,Dutch Consumer Confidence,2020-05-20 04:30:00,Netherlands,EUR,Low Volatility Expected,,,-22.0,dutch-consumer-confidence-818,Consumer Confidence
406111,819.0,Dutch Consumer Spending,2020-05-20 04:30:00,Netherlands,EUR,Low Volatility Expected,,,1.1%,dutch-consumer-spending-819,Consumer Spending
406112,609.0,Dutch Unemployment Rate,2020-05-20 04:30:00,Netherlands,EUR,Low Volatility Expected,,,2.9%,dutch-unemployment-rate-609,Unemployment Rate
406114,1169.0,Estonian PPI,2020-05-20 05:00:00,Estonia,EUR,Low Volatility Expected,,,-3.5%,estonian-ppi-1169,Producer Price Index (PPI)
405598,770.0,Estonian PPI,2020-05-20 05:00:00,Estonia,EUR,Low Volatility Expected,,,-0.9%,estonian-ppi-770,Producer Price Index (PPI)
406132,1935.0,Core CPI MoM,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,0.1%,core-cpi-mom-1935, Consumer Price Index (CPI)
406131,55.0,Core CPI,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,1.6%,1.6%,core-cpi-55, Consumer Price Index (CPI)
406117,851.0,Core PPI Output,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,0.3%,core-ppi-output-851, Producer Price Index (PPI) Output
406118,852.0,Core PPI Output,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,0.5%,0.9%,core-ppi-output-852, Producer Price Index (PPI) Output
406129,855.0,Core RPI,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,2.7%,core-rpi-855, RPI
406125,854.0,Core RPI,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,0.2%,core-rpi-854, RPI
406124,67.0,CPI,2020-05-20 06:00:00,United Kingdom,GBP,High Volatility Expected,,1.5%,1.5%,cpi-67,Consumer Price Index (CPI)
406126,727.0,CPI,2020-05-20 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,,0.4%,cpi-727,Consumer Price Index (CPI)
406127,1933.0,"CPI, n.s.a",2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,108.60,"cpi,-n.s.a-1933",Consumer Price Index (CPI) Not Seasonally Adjusted (NSA)
406121,729.0,PPI Input,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,-3.6%,-2.9%,ppi-input-729,Producer Price Index (PPI) Input
406120,242.0,PPI Input,2020-05-20 06:00:00,United Kingdom,GBP,Moderate Volatility Expected,,-3.9%,-3.6%,ppi-input-242,Producer Price Index (PPI) Input
406116,730.0,PPI Output,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,-0.1%,0.3%,ppi-output-730,Producer Price Index (PPI) Output
406115,246.0,PPI Output,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,-0.4%,-0.2%,ppi-output-246,Producer Price Index (PPI) Output
406122,853.0,RPI,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,-0.2%,0.2%,rpi-853,Retail Price Index (RPI)
406123,267.0,RPI,2020-05-20 06:00:00,United Kingdom,GBP,Low Volatility Expected,,2.3%,2.6%,rpi-267,Retail Price Index (RPI)
406130,137.0,German PPI,2020-05-20 06:00:00,Germany,EUR,Moderate Volatility Expected,,-0.7%,-0.8%,german-ppi-137,Producer Price Index (PPI)
406119,739.0,German PPI,2020-05-20 06:00:00,Germany,EUR,Low Volatility Expected,,-0.8%,-0.8%,german-ppi-739,Producer Price Index (PPI)
406128,815.0,Consumer Confidence,2020-05-20 06:00:00,Denmark,DKK,Low Volatility Expected,,,-11.9,consumer-confidence-815,Consumer Confidence
406141,1542.0,Austrian HICP,2020-05-20 07:00:00,Austria,EUR,Low Volatility Expected,,,0.5%,austrian-hicp-1542,Harmonised Index of Consumer Prices (HICP)
406137,1543.0,Austrian HICP,2020-05-20 07:00:00,Austria,EUR,Low Volatility Expected,,,1.6%,austrian-hicp-1543,Harmonised Index of Consumer Prices (HICP)
406135,1278.0,PPI,2020-05-20 07:00:00,Czech Republic,CZK,Low Volatility Expected,,0.2%,0.4%,ppi-1278,Republic Producer Price Index (PPI)
406134,1277.0,PPI,2020-05-20 07:00:00,Czech Republic,CZK,Low Volatility Expected,,-0.7%,-0.5%,ppi-1277,Republic Producer Price Index (PPI)
406139,615.0,Consumer Confidence,2020-05-20 07:00:00,Turkey,TRY,Low Volatility Expected,,,54.9,consumer-confidence-615,Consumer Confidence
406136,1575.0,Slovak EU Normalized CPI,2020-05-20 07:00:00,Slovakia,EUR,Low Volatility Expected,,,0.10%,slovak-eu-normalized-cpi-1575,EU-Normalized Consumer Price Index (CPI)
406138,1576.0,Slovak EU Normalized CPI,2020-05-20 07:00:00,Slovakia,EUR,Low Volatility Expected,,2.50%,2.40%,slovak-eu-normalized-cpi-1576,EU-Normalized Consumer Price Index (CPI)
406140,1535.0,Slovak Unemployment Rate,2020-05-20 07:00:00,Slovakia,EUR,Low Volatility Expected,,5.3%,5.2%,slovak-unemployment-rate-1535,Unemployment Rate
406512,478.0,Interest Rate Decision,2020-05-20 07:05:00,Thailand,THB,Moderate Volatility Expected,,,0.75%,interest-rate-decision-478,Interest Rate Decision
406142,1440.0,Capacity Utilization,2020-05-20 07:30:00,Sweden,SEK,Low Volatility Expected,,,-2.1%,capacity-utilization-1440,Capacity Utilization
406144,1317.0,Export Orders,2020-05-20 08:00:00,Taiwan,TWD,Low Volatility Expected,,-10.2%,4.3%,export-orders-1317,Export Orders
406145,78.0,Current Account,2020-05-20 08:00:00,Euro Zone,EUR,Low Volatility Expected,,,40.2B,current-account-78,Eurozone Current Account
406146,1054.0,Current Account n.s.a.,2020-05-20 08:00:00,Euro Zone,EUR,Low Volatility Expected,,,33.8B,current-account-n.s.a.-1054,Eurozone Current Account n.s.a.
406147,1340.0,Balance of Payments,2020-05-20 08:20:00,Taiwan,TWD,Low Volatility Expected,,,7.480B,balance-of-payments-1340,Balance of Payments (USD)
406148,1116.0,Current Account USD,2020-05-20 08:20:00,Taiwan,TWD,Low Volatility Expected,,,17.02B,current-account-usd-1116,Current Account USD
406149,1276.0,Interest Rate Decision,2020-05-20 08:30:00,Zambia,ZMK,Low Volatility Expected,,,11.50%,interest-rate-decision-1276,Interest Rate Decision
406155,922.0,Core CPI,2020-05-20 09:00:00,Euro Zone,EUR,Low Volatility Expected,,1.1%,0.8%,core-cpi-922,Eurozone  Consumer Price Index (CPI)
406153,317.0,Core CPI,2020-05-20 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,1.0%,0.9%,core-cpi-317,Eurozone  Consumer Price Index (CPI)
406150,928.0,CPI,2020-05-20 09:00:00,Euro Zone,EUR,Moderate Volatility Expected,,0.5%,0.5%,cpi-928,Eurozone Consumer Price Index (CPI)
406152,938.0,CPI ex Tobacco,2020-05-20 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,0.5%,cpi-ex-tobacco-938,Eurozone Consumer Price Index (CPI) ex Tobacco
406156,939.0,CPI ex Tobacco,2020-05-20 09:00:00,Euro Zone,EUR,Low Volatility Expected,,,0.7%,cpi-ex-tobacco-939,Eurozone Consumer Price Index (CPI) ex Tobacco
406151,1899.0,HICP ex Energy and Food,2020-05-20 09:00:00,Euro Zone,EUR,Low Volatility Expected,,1.0%,1.0%,hicp-ex-energy-and-food-1899,Eurozone Harmonised Index of Consumer Prices (HICP) excluding Energy and Food
406160,864.0,Portuguese Current Account,2020-05-20 10:00:00,Portugal,EUR,Low Volatility Expected,,,-0.736B,portuguese-current-account-864,Current Account
406161,603.0,Retail Sales,2020-05-20 11:00:00,South Africa,ZAR,Low Volatility Expected,,0.3%,1.2%,retail-sales-603,Retail Sales
406165,1020.0,Core CPI,2020-05-20 12:30:00,Canada,CAD,Moderate Volatility Expected,,,1.6%,core-cpi-1020, Consumer Price Index (CPI)
406163,57.0,Core CPI,2020-05-20 12:30:00,Canada,CAD,High Volatility Expected,,,0.7%,core-cpi-57, Consumer Price Index (CPI)
406166,741.0,CPI,2020-05-20 12:30:00,Canada,CAD,Low Volatility Expected,,1.2%,0.9%,cpi-741,Consumer Price Index (CPI)
406164,70.0,CPI,2020-05-20 12:30:00,Canada,CAD,Moderate Volatility Expected,,-0.4%,-0.6%,cpi-70,Consumer Price Index (CPI)
406167,306.0,Wholesale Sales,2020-05-20 12:30:00,Canada,CAD,Moderate Volatility Expected,,-0.4%,0.7%,wholesale-sales-306,Wholesale Sales
406168,809.0,Belgium Consumer Confidence,2020-05-20 13:00:00,Belgium,EUR,Low Volatility Expected,,,-26,belgium-consumer-confidence-809,Consumer Confidence
406171,1344.0,Central Government Debt Stock,2020-05-20 14:30:00,Turkey,TRY,Low Volatility Expected,,,"1,462.0B",central-government-debt-stock-1344,Central Government Debt Stock
407047,764.0,Foreign Exchange Flows,2020-05-20 17:30:00,Brazil,BRL,Low Volatility Expected,,,-1.378B,foreign-exchange-flows-764,Foreign Exchange Flows
406189,437.0,Economic Activity,2020-05-20 19:00:00,Argentina,ARS,Moderate Volatility Expected,,-3.4%,-2.2%,economic-activity-437,Economic Activity
406174,747.0,PPI,2020-05-20 21:00:00,South Korea,KRW,Low Volatility Expected,,,-0.5%,ppi-747,Producer Price Index (PPI)
406175,648.0,PPI,2020-05-20 21:00:00,South Korea,KRW,Low Volatility Expected,,,-0.8%,ppi-648,Producer Price Index (PPI)
406179,995.0,Exports,2020-05-20 23:50:00,Japan,JPY,Moderate Volatility Expected,,-10.1%,-11.7%,exports-995,Exports
406177,996.0,Imports,2020-05-20 23:50:00,Japan,JPY,Low Volatility Expected,,-9.8%,-5.0%,imports-996,Imports
406178,1005.0,Trade Balance,2020-05-20 23:50:00,Japan,JPY,Moderate Volatility Expected,,420.0B,5.4B,trade-balance-1005,Trade Balance
406560,823.0,Interest Rate Decision,2020-05-21 08:00:00,Philippines,PHP,Low Volatility Expected,,,2.75%,interest-rate-decision-823,Interest Rate Decision
406193,651.0,Industrial Output,2020-05-21 08:00:00,Poland,PLN,Low Volatility Expected,,-10.0%,-2.3%,industrial-output-651,Industrial Output
406192,652.0,PPI,2020-05-21 08:00:00,Poland,PLN,Low Volatility Expected,,-1.4%,-0.5%,ppi-652,Producer Price Index (PPI)
406196,774.0,CPI,2020-05-21 08:30:00,Hong Kong,HKD,Low Volatility Expected,,,2.30%,cpi-774,Consumer Price Index (CPI)
406197,1372.0,Greek Current Account,2020-05-21 09:00:00,Greece,EUR,Low Volatility Expected,,,-1.138B,greek-current-account-1372,Current Account
406198,34.0,CBI Industrial Trends Orders,2020-05-21 10:00:00,United Kingdom,GBP,Moderate Volatility Expected,,,-56,cbi-industrial-trends-orders-34,CBI Industrial Trends Orders
406199,409.0,One-Week Repo Rate,2020-05-21 11:00:00,Turkey,TRY,High Volatility Expected,,9.25%,8.75%,one-week-repo-rate-409,One-Week Repo Rate
406201,1068.0,Overnight Borrowing Rate,2020-05-21 11:00:00,Turkey,TRY,High Volatility Expected,,,7.25%,overnight-borrowing-rate-1068,Overnight Borrowing Rate
406200,1067.0,Overnight Lending Rate,2020-05-21 11:00:00,Turkey,TRY,Moderate Volatility Expected,,,10.25%,overnight-lending-rate-1067,Overnight Lending Rate
405534,1202.0,CPI,2020-05-21 11:00:00,Kuwait,KWD,Low Volatility Expected,,,1.70%,cpi-1202,Consumer Price Index (CPI)
405535,1203.0,CPI,2020-05-21 11:00:00,Kuwait,KWD,Low Volatility Expected,,,0.10%,cpi-1203,Consumer Price Index (CPI)
406211,236.0,Philadelphia Fed Manufacturing Index,2020-05-21 12:30:00,United States,USD,High Volatility Expected,,-47.0,-56.6,philadelphia-fed-manufacturing-index-236,Fed Manufacturing Index
406206,907.0,Philly Fed Business Conditions,2020-05-21 12:30:00,United States,USD,Low Volatility Expected,,,43.0,philly-fed-business-conditions-907,Fed Business Conditions
406208,1501.0,Philly Fed CAPEX Index,2020-05-21 12:30:00,United States,USD,Low Volatility Expected,,,12.40,philly-fed-capex-index-1501,Fed CAPEX Index
406210,908.0,Philly Fed Employment,2020-05-21 12:30:00,United States,USD,Moderate Volatility Expected,,,-46.7,philly-fed-employment-908,Fed Employment
406209,1502.0,Philly Fed New Orders,2020-05-21 12:30:00,United States,USD,Low Volatility Expected,,,-70.9,philly-fed-new-orders-1502,Fed New Orders
406207,1503.0,Philly Fed Prices Paid,2020-05-21 12:30:00,United States,USD,Low Volatility Expected,,,-9.30,philly-fed-prices-paid-1503,Fed Prices Paid
406215,553.0,Industrial Production,2020-05-21 13:00:00,Russia,RUB,Low Volatility Expected,,-10.0%,0.3%,industrial-production-553,Industrial Production
406214,604.0,Interest Rate Decision,2020-05-21 13:00:00,South Africa,ZAR,Moderate Volatility Expected,,3.75%,4.25%,interest-rate-decision-604,Interest Rate Decision
406213,1403.0,Prime Rate,2020-05-21 13:00:00,South Africa,ZAR,Low Volatility Expected,,,7.75%,prime-rate-1403,Prime Rate
406220,99.0,Existing Home Sales,2020-05-21 14:00:00,United States,USD,High Volatility Expected,,4.40M,5.27M,existing-home-sales-99,Existing Home Sales
406221,891.0,Existing Home Sales,2020-05-21 14:00:00,United States,USD,Moderate Volatility Expected,,-8.1%,-8.5%,existing-home-sales-891,Existing Home Sales
406222,1968.0,US Leading Index,2020-05-21 14:00:00,United States,USD,Low Volatility Expected,,-6.0%,-6.7%,us-leading-index-1968,Leading Index
406234,1363.0,Fiscal Balance % of GDP,2020-05-21 22:00:00,Peru,PEN,Low Volatility Expected,,,-7.00%,fiscal-balance-%-of-gdp-1363,Fiscal Balance % of GDP
406236,257.0,Retail Sales,2020-05-21 22:45:00,New Zealand,NZD,Moderate Volatility Expected,,,0.7%,retail-sales-257,Retail Sales
406235,1508.0,Retail Sales Quarterly Vs. Year Ago,2020-05-21 22:45:00,New Zealand,NZD,Low Volatility Expected,,,3.3%,retail-sales-quarterly-vs.-year-ago-1508,Retail Sales Quarterly
406239,1909.0,"CPI, n.s.a",2020-05-21 23:30:00,Japan,JPY,Low Volatility Expected,,,-0.2%,"cpi,-n.s.a-1909",Consumer Price Index (CPI) Not Seasonally Adjusted (NSA)
406240,344.0,National Core CPI,2020-05-21 23:30:00,Japan,JPY,Moderate Volatility Expected,,0.4%,0.4%,national-core-cpi-344,National  Consumer Price Index (CPI)
406241,992.0,National CPI,2020-05-21 23:30:00,Japan,JPY,Low Volatility Expected,,,0.4%,national-cpi-992,National Consumer Price Index (CPI)
406242,1351.0,Current Account % of GDP,2020-05-21 23:30:00,Peru,PEN,Low Volatility Expected,,,-1.70%,current-account-%-of-gdp-1351,Current Account % of GDP
406257,1354.0,Custom-Based Export Data,2020-05-22 03:00:00,Thailand,THB,Low Volatility Expected,,,4.17%,custom-based-export-data-1354,Custom-Based Export Data
406256,1355.0,Custom-Based Import Data,2020-05-22 03:00:00,Thailand,THB,Low Volatility Expected,,-10.79%,7.25%,custom-based-import-data-1355,Custom-Based Import Data
406255,1356.0,Custom-Based Trade Data,2020-05-22 03:00:00,Thailand,THB,Low Volatility Expected,,,1.590B,custom-based-trade-data-1356,Custom-Based Trade Data (USD)
406264,253.0,Public Sector Net Borrowing,2020-05-22 06:00:00,United Kingdom,GBP,Low Volatility Expected,,2.30B,2.33B,public-sector-net-borrowing-253,Public Sector Net Borrowing
406262,1432.0,Public Sector Net Cash Requirement,2020-05-22 06:00:00,United Kingdom,GBP,Low Volatility Expected,,,7.208B,public-sector-net-cash-requirement-1432,Public Sector Net Cash Requirement
406263,1263.0,Lithuania Industrial Production,2020-05-22 06:00:00,Lithuania,EUR,Low Volatility Expected,,,-1.50%,lithuania-industrial-production-1263,Industrial Production
406261,1265.0,Lithuania Industrial Production,2020-05-22 06:00:00,Lithuania,EUR,Low Volatility Expected,,,0.70%,lithuania-industrial-production-1265,Industrial Production
403740,1111.0,FX Reserves USD,2020-05-22 07:00:00,Philippines,PHP,Low Volatility Expected,,,89.00B,fx-reserves-usd-1111,FX Reserves (USD)
406265,870.0,Capacity Utilization,2020-05-22 07:00:00,Turkey,TRY,Moderate Volatility Expected,,,61.6%,capacity-utilization-870,Capacity Utilization
406266,616.0,Manufacturing Confidence,2020-05-22 07:00:00,Turkey,TRY,Low Volatility Expected,,,66.8,manufacturing-confidence-616,Manufacturing Confidence
406274,799.0,Unemployment Rate,2020-05-22 08:00:00,Taiwan,TWD,Low Volatility Expected,,,3.76%,unemployment-rate-799,Unemployment Rate
405712,653.0,Retail Sales,2020-05-22 08:00:00,Poland,PLN,Moderate Volatility Expected,,-16.9%,-7.1%,retail-sales-653,Retail Sales
406404,1450.0,Foreign Arrivals,2020-05-22 08:00:00,Turkey,TRY,Low Volatility Expected,,,-67.83%,foreign-arrivals-1450,Foreign Arrivals
406296,856.0,Core Retail Sales,2020-05-22 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,,-3.5%,-3.7%,core-retail-sales-856, Retail Sales
406295,857.0,Core Retail Sales,2020-05-22 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,,-4.7%,-4.1%,core-retail-sales-857, Retail Sales
406297,258.0,Retail Sales,2020-05-22 08:30:00,United Kingdom,GBP,High Volatility Expected,,,-5.1%,retail-sales-258,Retail Sales
406294,731.0,Retail Sales,2020-05-22 08:30:00,United Kingdom,GBP,Moderate Volatility Expected,,-4.7%,-5.8%,retail-sales-731,Retail Sales
406312,1540.0,1st Half-Month Core CPI,2020-05-22 11:00:00,Mexico,MXN,Low Volatility Expected,,0.16%,0.20%,1st-half-month-core-cpi-1540,1st Half-Month  Consumer Price Index (CPI)
406311,1541.0,1st Half-Month CPI,2020-05-22 11:00:00,Mexico,MXN,Low Volatility Expected,,-0.60%,-0.72%,1st-half-month-cpi-1541,1st Half-Month Consumer Price Index (CPI)
406314,1149.0,Retail Sales,2020-05-22 11:00:00,Mexico,MXN,Moderate Volatility Expected,,,-1.1%,retail-sales-1149,Retail Sales
406313,421.0,Retail Sales,2020-05-22 11:00:00,Mexico,MXN,Low Volatility Expected,,1.9%,2.5%,retail-sales-421,Retail Sales
406325,65.0,Core Retail Sales,2020-05-22 12:30:00,Canada,CAD,High Volatility Expected,,0.3%,-15.6%,core-retail-sales-65, Retail Sales
406326,260.0,Retail Sales,2020-05-22 12:30:00,Canada,CAD,Moderate Volatility Expected,,,0.3%,retail-sales-260,Retail Sales
406343,972.0,PPI,2020-05-22 13:00:00,Russia,RUB,Low Volatility Expected,,,-3.2%,ppi-972,Producer Price Index (PPI)
406344,971.0,PPI,2020-05-22 13:00:00,Russia,RUB,Low Volatility Expected,,,-1.4%,ppi-971,Producer Price Index (PPI)
406848,1612.0,CFTC GBP speculative net positions,2020-05-22 19:30:00,United Kingdom,GBP,Moderate Volatility Expected,,,-12.0K,cftc-gbp-speculative-net-positions-1612,CFTC GBP speculative net positions
406852,1821.0,CFTC Aluminium speculative net positions,2020-05-22 19:30:00,United States,USD,Low Volatility Expected,,,76.3K,cftc-aluminium-speculative-net-positions-1821,CFTC Aluminium speculative net positions
